accommodationId,hostId,name,description,listingUrl,neighborhoodOverview,accommodates,location,bathrooms,bathroomsText,bedrooms,beds,instantBookable,reviewsPerMonth,latitude,longitude,propertyTypeId,roomTypeId,lastUpdated
21560059,153895648,Top Floor Ensuite room..Great Location in Dublin 8,"Super location in Kilmainham next to some of Dublin's top tourist attractions: The Guinness Storehouse (20 mins walk), Kilmainham Gaol (2 mins walk), Irish Museum of Modern Art (5 mins walk), Phoenix Park (the largest park in Europe )(15 mins walk), War Memorial Gardens (10 mins walk). Luas (Tram) (5 mins walk) easy access to the city centre. Dublin Bike station opposite the house. Dublin Bus stop across the road. Dublin Airport (20 mins by car). Parking available - please let me know.<br /><br /><b>The space</b><br />Private top floor room with private bathroom.<br /><br /><b>Guest access</b><br />Use of Kitchen to make eggs in the morning etc (no meat, fish or strong smelling foods) please no cooking  - Tea & Coffee available. Use of living room.<br /><br /><b>Other things to note</b><br />I'm here to make your stay as enjoyable as possible",https://www.airbnb.com/rooms/21560059,"Kilmainham - Traditionally an immigrant, working-class neighbourhood, recently named Dublin's ""coolest"" location with a rising number of trendy restaurants and cafes, beautiful spots like Museum of",2,Dublin,,1 private bath,1,1,true,0.81,53.33944,-6.30835,43,5,2020-10-21
36939992,133626479,Dublin City Centre Entire Apartment - Sleeps 4,"Sleeps 4 with double bed and double sofa bed <br />5 mins walk to O'Connell Street, Croke Park<br />20 mins to Temple Bar, Trinity College, Grafton Street <br />20 mins to Airport<br />New decorated apartment <br />Close to all amenities for a great trip to Dublin<br /><br /><b>The space</b><br />Easy access to all of Dublin from one place, newly refurbished apartment, Bars, Niteclubs, Imax, Theatre, Croke Park, Temple Bar all within walking distance ideal for a concert or sporting  weekend<br /><br /><b>Guest access</b><br />The whole apartment is yours to use and is fully self contained. Large living/kitchen area, bathroom with power shower, 1 large double bedroom, 1 double sofa bed.<br /><br /><b>Other things to note</b><br />The apartment block also houses residents so please be mindful of noise levels and respectful behaviour",https://www.airbnb.com/rooms/36939992,"A very mixed end of Dublin which reflects Irelands latest wave of culture, people from all over gather in the many language colleges nearby and the Square itself is a central hub for many locals and visitors alike. Playground and basket ball court in the grounds.",4,Dublin,,1.5 baths,1,2,true,1.24,53.35545,-6.25488,43,5,2020-10-17
15250887,33556404,Rathgillen House,"My farm is close to great views and family-friendly activities. You’ll love my place because of the ambiance, the outdoors space, the Boyne Valley which is full of history, and Rathgillen House which is stone house that dates from pre 1850 and the walks around the farm where you can view the cattle, sheep, lamas, hens,  alpacas and meet our friendly collie Lucky.<br /><br /><b>The space</b><br />Our house is fully of history having been constructed in pre 1850 and we have the area map of 1853 which shows the stone barn. We are situated close to the historic Boyne Valley. Bru na Boinne , Trim Castle, Cabra Castle and the Battle of the Boyne site  are all close by. Tayto Park is a theme park and a huge attraction for children. You can chill out in the house which has lots of space.<br /><br /><b>Guest access</b><br />Guests are welcome to walk around the farm which has 2 km of fenced walkways through it.",https://www.airbnb.com/rooms/15250887,Our houses are located on a farm. You are 1 km from the village of Nobber. You have safe walkways through the farm.,9,Meath,,3.5 baths,4,7,false,6.15,53.83471,-6.74236,44,5,2020-10-20
18561575,128852368,"Trendy, Bright Apt - Close To Temple Bar -Sleeps 3","Bright & modern apartment located right in the heart of Dublin's tourism quarter. <br />Recently refurbished, it is a mere 30 metres from the famous Ha'penny Bridge & Temple Bar area.<br /><br />One-bedroom with a couch that becomes a sleeping area for a third person.<br /><br />This is the perfect base for exploring Dublin city right on your doorstep.<br /><br />Close to cafes for brunch, restaurants for dinner and Dublin's best pubs for the all important pint of Guinness.<br /><br /><b>Guest access</b><br />Guests will have access to the whole apartment for the duration of their stay.",https://www.airbnb.com/rooms/18561575,Just across the river from Temple Bar.,3,Dublin,,1 bath,1,1,true,2.98,53.3474,-6.26317,44,5,2020-10-17
6289736,32698714,Roomate gone for the weekend,"Top notch facilities with concierge and a roof top garden in the heart of the city center.<br />Located in a penthouse on the 6th floor, single bedroom with double bed & own balcony.<br /><br /><b>The space</b><br />Top notch facilities with concierge and a roof top garden in the heart of the city center.<br />Located in a penthouse on the 6th floor, a single bedroom with own balcony.<br /><br /><b>Guest access</b><br />Our place :) Own keys and fogs (to access the building and the parking).<br /><br /><b>Other things to note</b><br />We're located in front of the Jameson factory, one of Dublin's most visited spot<br /><br />""Your place is great"" is also a recurrent compliment we're not sick of hearing :)",https://www.airbnb.com/rooms/6289736,"Located on the 6th floor, the apartment is really quiet, similarly to the neighborhood.",2,Dublin,,2 baths,1,1,false,0.03,53.34924,-6.27629,44,5,2020-10-17
41685743,37760655,Beautiful modern apartment close to city centre,"Beautiful modern apartment, with fully equipped kitchen and private bathroom. Large balcony and roof terrace with views of Pheonix Park. Situated in a cool part of the city, next to Kilmainham Gaol, museums, Hilton hotel and Menorial and Pheonix park.<br />Only 7 minutes by car to the city centre, 13 minutes by bus to Temple bar and Trinity college.<br />Walking distance to pubs, cafe, restaurants and the Guiness Factory.",https://www.airbnb.com/rooms/41685743,,2,Dublin,,1 bath,1,1,true,,53.34148,-6.30901,44,5,2020-10-21
41044786,320676347,Lux Double Room  Great location,My place is located in a beautiful historical building. It has been completely renovated to a high standard though it still retains its originality and charm. <br />Comfortable private double bedroom at just 25 minutes walking from the city centre. Enjoy your stay with easy access to all amenities and touristic spots nearby!<br />My aim is to make your stay in Dublin as comfortable and enjoyable as possible while providing a high-quality service at a budget price.,https://www.airbnb.com/rooms/41044786,,2,Dublin,,1 bath,1,,false,,53.34367,-6.29692,44,5,2020-10-20
37319701,149136751,Trohanny Cottage Authentic Irish Thatched cottage,"Rare opportunity to stay in a pre-1800's listed traditional Irish Thatched stone cottage and farmstead, less than one hour from Dublin.<br />A beautifully restored piece of Irish history but with all the modern benefits, cosy and welcoming with a very special atmosphere. <br />We specialise in 1-3 night stays for old fashioned romance, rest, relaxation, and to re-charge! <br />Read our reviews to hear why our guests return..<br />A little piece of heaven awaits<br />Follow our story online @trohannycottage/trohanny.ie<br /><br /><b>The space</b><br />Trohanny cottage is a rare gem. You can enjoy the stunning Irish countryside and the atmosphere of an old thatched building with whitewashed stone walls, old beams, original ingle-nook fireplace, turf fire, genuine antique pieces of furniture yet with the comfort of underfloor heating, clean cosy spaces with quality furnishings, treats in your fridge, fuel for your fire, candles for every corner and an extra deep enamel bath with luxurious",https://www.airbnb.com/rooms/37319701,"Trohanny is a few kms(8km) from the village of Moynalty, a pretty little place which is well renowned for it's steam threshing festival in August and for also winning numerous 'Tidy town' awards over the years. <br />We are just 15 mins to the historic town of Kells and 35 mins from the larger town of Navan, less than one hour to Dublin. <br />Also within easy reach of The Boyne Valley (Newgrange, Knowth, Dowth) and the many historic sights of Ireland's ancient east (Hill of Tara, Slane Castle, Trim castle etc)<br />The cottage itself is part of a farm house with working yard/small farm with dogs/cats and horses/donkeys and livestock in the adjoining fields so plenty of country walks to see the beautiful Meath countryside if you don't fancy getting back in the car!<br />you can find out more online @trohannycottage/trohannycottage.ie",2,Meath,,1 bath,1,1,false,2.35,53.72766,-6.87642,44,5,2020-10-20
40085518,47001862,Cozy and calm room,"You’ll share the apartment with a lovely and friendly Indian family, with 2 sweet kids.<br /><br />📍 The apartment is located 5 min walking from one of the most visited place in Dublin, St Patrick’s cathedral. <br />📍 15 mim walking from temple bar. <br />📍 Supermarket, pharmacy, laundry and bar cafe just across the road. <br />📍 Stephens green park is only 20 min from this site.<br /><br /><b>The space</b><br />Anything you’d need it’s 5min counting from your bed site.<br /><br /><b>Guest access</b><br />You have access to the living room, kitchen, and shared bathroom.",https://www.airbnb.com/rooms/40085518,,2,Dublin,,1 shared bath,,1,true,,53.33593,-6.28621,44,5,2020-10-21
9126603,43764629,Apartment in Dublin city centre,"Modern top floor apartment in a fantastic location. Walking distance from the city centre and 5 minutes from the famous Trinity College.  Great accessibility for Dart (train) and Luas (tram) lines. Close to Grand Canal and also the river Liffey.<br /><br /><b>The space</b><br />Wonderful location in the heart of Dublin. Adjacent to the River Liffey and the Samuel Beckett bridge there are plenty of great places to go for walks day and night with some great views of Dublin.<br /><br /><b>Guest access</b><br />Your bedroom, the bathroom, living room, kitchen and balcony",https://www.airbnb.com/rooms/9126603,Lovely setting as the apartment looks onto a small green with tree covered pathways leading in. Very secure location with 2 security doors to pass through before reaching our apartment door.,2,Dublin,,1 bath,1,1,false,0.10,53.34715,-6.24494,44,5,2020-10-17
