AccommodationId,ReviewDate,ReviewId,ReviewerName,Comments
7954546,2015-12-14,474,42977076,Patricia,"Paul was a great host. Very welcoming, friendly and helpful. We got confused finding the apartment with the way the address is written but once we found it it was worth the effort. Very clean and comfortable. Perfect location for everything we needed in Dublin. Surrounded by bars with great atmosphere. Would recommend and revisit in a heartbeat. "
7954546,2015-12-15,475,39393303,Katie,Paul met me at the apartment was very welcoming and informative. The view from the apartment is lovely looking out over the river and I found the location to be ideal. 
7954546,2015-12-18,476,4832060,Lainey,"Good apartment for a holiday in Dublin. The location is great for getting to many places to go, including the hop on hop off bus, Temple Bar, Christ Church, Dublinia, etc. I stayed there with my children and mother. My only little warning is that being in a great location means quite a bit of traffic noise at night. I live in the country so perhaps I'm more sensitive than others as I haven't noted it in other reviews.Paul was very responsive via email."
7954546,2015-12-21,477,46906538,Ben,Vooral de locatie is geweldig
7954546,2015-12-22,478,42315083,Daniel,We had a great time in Dublin. The description is great for this place and you are so close to an amazing amount of restaurants and bars. Will be back!!  
7954546,2015-12-25,479,47090799,Catherine,See below
7954546,2015-12-31,480,17649576,Megan,"What a lovely apartment overlooking the river Liffey. Great location and quite a lot of space for 3 people. I love the view over the millennium bridge; getting to eat breakfast while watching the Dubliners go about their day in the morning was a wonderful way to start the day.    We didn't get to meet Paul but  he generously made arrangements to accommodate our very late arrival time. We were very appreciative of the amenities and light breakfast foods he left for us due to this late arrival. The only issue we had was with the shower  pressure as other commentators have mentioned. Overall great place, and would certainly recommend to anyone coming to Dublin."
7954546,2016-01-05,481,17606541,Justine,Good locationWe had a great time
7954546,2016-01-10,482,30659820,Sara,"I picked the Pauls place based on location and aesthetics. His place has an amazing view of the River and it was in a great location.The rooms, main living room, and kitchen area were all nice. We were only here for 2 nights but enjoyed our stay. Everything was in a reasonable walking distance (Guinness, Jameson, Trinity College etc). It was fun. "
7954546,2016-01-12,483,12899306,Daisy,"The flat is perfectly located in the centre of the city with all the majority of sites in easy walking distance, particularly Temple Bar which is just over the bridge. The property itself was clean and well equipped, with breakfast materials left for us. Paul was also very flexible about check in and check out times which proved very handy based on the time of our flight home."
7954546,2016-01-18,484,11101802,Morten Johan,Communication with Paul was fine. Paul let us use the appartement an hour before check in time since there hadn't been any guests prior to us.
7954546,2016-01-20,485,43114938,Katherine,"Paul was a great host, very understanding when our arrival was delayed a few hours, and he promptly responds to messages.  His apartment is spacious with really great views over the bridge, and stellar location--right in the middle of the city.  We were able to walk everywhere and not take a single taxi while staying in Dublin.  One star deduction because the bathroom light burned out when we were there, and the water pressure situation was a little difficult to figure out, even with his initial instructions.  Still, I am sure he's fixed them by now, and would recommend this flat to everyone."
7954546,2016-01-22,486,46433152,Eddie,"Paul is alot taller than I thought :)  he gave us a very warm welcome, quick tour on the house.  Great location for dinning and shopping.  Great view.  comfortable bed.  Clean apartment, easy to find.  light breakfast was ready for us.  couldn't ask for anything else.  Fast connection to the internet.  Very easy check out process.  We really enjoy our stay"
7954546,2016-01-25,487,47573736,Natalie,"Lovely place, great location.Paul is great. Easy to get in touch with and fast to reply"
7954546,2016-01-30,488,391026,Lisa,Apartment was nice and cosy! Amazing location. Host was very communicative and contactable. He had left lovely breakfast & fruitbowl which was a nice homely/hotel touch. Only negative was traffic noise (but that's the location)!!!
7954546,2016-02-01,489,48924154,Lynsey,"The apartment was an excellent base for our weekend. Paul met us to give us the keys and was very friendly. We would certainly use it again, although if you are a light sleeper the street noise might keep you awake. "
7954546,2016-02-04,490,17974304,Thomas,Beautiful place in great location! Really enjoyed it.
7954546,2016-02-07,491,11587302,Sandra,"Paul's apartment is perfectly located in the middle of Dublin. Couldn't have asked for a better location. The kitchen is equipped with everything you might need including cereal and tea. It also has a great bathtub.  Paul is a wonderful host, very attentive. All I can say is that I can't wait to come back."
7954546,2016-02-08,492,185103,The Keith'S,"Great host, responded quickly to any correspondence. Perfect base for exploring Dublin with beautiful view over the Liffey. Close to everything! Nice place, good supplies...great stay! Would recommend!"
7954546,2016-02-10,493,24968317,Eddy,"Paul was welcoming us late at Sunday night. In the fridge and kitchen all we needed for breakfast. The appartement is situated very well in the centre of Dublin, close to Temple Bar. Excellent to discover Dublin. "
7954546,2016-02-11,494,8103563,Zoe,We stayed one night at Paul's apartment and it was perfect. The apartment itself was very clean and had everything we could possibly need. It's a great size and very comfortable. The location was extremely ideal. It's right on the river with beautiful views. We were able to walk everywhere we wanted to go and loved being so close to fantastic restaurants and pubs. We were able to get the keys quickly and efficiently and came and go with ease as we pleased. I would highly recommend anyone to stay at Paul's apartment during their trip to Dublin.
7954546,2016-02-15,495,30545496,Laura,Two couples stayed over at this lovely apartment for 3 nights. The apartment was clean and modern with all the essentials needed including some breakfast items (which is a lovely touch).Location of this property is amazing- a 5 minute walk from Temple Bar and 15 minutes from the main shopping street.We would most definitely stay in this apartment again and recommend to anyone looking to stay in Dublin! Great experience
7954546,2016-02-20,496,42147634,David,"Really great place to stay, right in the centre of Dublin, walking distant to everything! Paul was really nice and the apartment just right! Thanks for a great stay!"
